Join_Count,TARGET_FID,JOIN_FID,DESCRIPTIO,RT_D,ROUTE,DIRECTION,TYPE,ORIGIN,DESTINATIO,EGIS_ID,STATE,STR_DATE,END_DATE,SNOW_ROUTE,GEOMETRYSO,SE_ANNO_CA,OBJECTID,GLOBALID,SHAPE_ID,SHAPELEN,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_type_text,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length
1,317,139,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702200,24031702200,1400000US24031702200,7022,Census Tract 7022,G5020,S,1653437.000000000000000,0.000000000000000,+39.0093138,-077.0065074,13164.171965869485575
1,317,141,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,13164.171965869485575
1,317,160,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,13164.171965869485575
1,317,161,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,13164.171965869485575
1,317,164,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,13164.171965869485575
1,317,166,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703207,24031703207,1400000US24031703207,7032.07,Census Tract 7032.07,G5020,S,3991091.000000000000000,28491.000000000000000,+39.0540685,-077.0334936,13164.171965869485575
1,317,167,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703209,24031703209,1400000US24031703209,7032.09,Census Tract 7032.09,G5020,S,1785014.000000000000000,1821.000000000000000,+39.0389118,-077.0339921,13164.171965869485575
1,317,168,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,13164.171965869485575
1,317,501,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,13164.171965869485575
1,317,516,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,13164.171965869485575
1,317,559,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703800,24031703800,1400000US24031703800,7038,Census Tract 7038,G5020,S,1215086.000000000000000,139.000000000000000,+39.0360600,-077.0547130,13164.171965869485575
1,317,561,,,,,,,,,,,,,,,,,37283,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703902,24031703902,1400000US24031703902,7039.02,Census Tract 7039.02,G5020,S,2174197.000000000000000,0.000000000000000,+39.0322535,-077.0397148,13164.171965869485575
1,318,119,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703208,24031703208,1400000US24031703208,7032.08,Census Tract 7032.08,G5020,S,3621453.000000000000000,54892.000000000000000,+39.0527225,-077.0141660,13322.831351566095691
1,318,141,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,13322.831351566095691
1,318,160,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,13322.831351566095691
1,318,161,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,13322.831351566095691
1,318,164,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,13322.831351566095691
1,318,166,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703207,24031703207,1400000US24031703207,7032.07,Census Tract 7032.07,G5020,S,3991091.000000000000000,28491.000000000000000,+39.0540685,-077.0334936,13322.831351566095691
1,318,167,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703209,24031703209,1400000US24031703209,7032.09,Census Tract 7032.09,G5020,S,1785014.000000000000000,1821.000000000000000,+39.0389118,-077.0339921,13322.831351566095691
1,318,168,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,13322.831351566095691
1,318,501,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,13322.831351566095691
1,318,516,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,13322.831351566095691
1,318,559,,,,,,,,,,,,,,,,,37284,,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,,00FFFF,FFFFFF,Bus,24,031,703800,24031703800,1400000US24031703800,7038,Census Tract 7038,G5020,S,1215086.000000000000000,139.000000000000000,+39.0360600,-077.0547130,13322.831351566095691
1,319,113,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700206,24031700206,1400000US24031700206,7002.06,Census Tract 7002.06,G5020,S,12779367.000000000000000,16673.000000000000000,+39.2473445,-077.1784846,48073.342729634430725
1,319,116,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700103,24031700103,1400000US24031700103,7001.03,Census Tract 7001.03,G5020,S,70182699.000000000000000,391393.000000000000000,+39.2251306,-077.1154936,48073.342729634430725
1,319,123,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700101,24031700101,1400000US24031700101,7001.01,Census Tract 7001.01,G5020,S,29747661.000000000000000,98360.000000000000000,+39.2286822,-077.1626524,48073.342729634430725
1,319,149,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,48073.342729634430725
1,319,150,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,48073.342729634430725
1,319,191,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700835,24031700835,1400000US24031700835,7008.35,Census Tract 7008.35,G5020,S,5635201.000000000000000,47650.000000000000000,+39.1980942,-077.2273849,48073.342729634430725
1,319,384,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700207,24031700207,1400000US24031700207,7002.07,Census Tract 7002.07,G5020,S,5690429.000000000000000,3869.000000000000000,+39.2710465,-077.2179052,48073.342729634430725
1,319,385,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700105,24031700105,1400000US24031700105,7001.05,Census Tract 7001.05,G5020,S,6050789.000000000000000,36658.000000000000000,+39.1753881,-077.1631963,48073.342729634430725
1,319,387,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700104,24031700104,1400000US24031700104,7001.04,Census Tract 7001.04,G5020,S,2409650.000000000000000,16378.000000000000000,+39.1893001,-077.1738100,48073.342729634430725
1,319,512,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700209,24031700209,1400000US24031700209,7002.09,Census Tract 7002.09,G5020,S,18832789.000000000000000,47357.000000000000000,+39.2334280,-077.2212810,48073.342729634430725
1,319,514,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700315,24031700315,1400000US24031700315,7003.15,Census Tract 7003.15,G5020,S,6718717.000000000000000,9348.000000000000000,+39.2433948,-077.2450077,48073.342729634430725
1,319,529,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700313,24031700313,1400000US24031700313,7003.13,Census Tract 7003.13,G5020,S,2797073.000000000000000,1070.000000000000000,+39.1946701,-077.2570537,48073.342729634430725
1,319,533,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700210,24031700210,1400000US24031700210,7002.10,Census Tract 7002.10,G5020,S,4605304.000000000000000,10139.000000000000000,+39.2240430,-077.2461554,48073.342729634430725
1,319,1163,,,,,,,,,,,,,,,,,37285,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700208,24031700208,1400000US24031700208,7002.08,Census Tract 7002.08,G5020,S,13718150.000000000000000,28080.000000000000000,+39.2905405,-077.1777758,48073.342729634430725
1,320,113,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700206,24031700206,1400000US24031700206,7002.06,Census Tract 7002.06,G5020,S,12779367.000000000000000,16673.000000000000000,+39.2473445,-077.1784846,51167.918811694660690
1,320,116,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700103,24031700103,1400000US24031700103,7001.03,Census Tract 7001.03,G5020,S,70182699.000000000000000,391393.000000000000000,+39.2251306,-077.1154936,51167.918811694660690
1,320,123,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700101,24031700101,1400000US24031700101,7001.01,Census Tract 7001.01,G5020,S,29747661.000000000000000,98360.000000000000000,+39.2286822,-077.1626524,51167.918811694660690
1,320,149,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,51167.918811694660690
1,320,150,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,51167.918811694660690
1,320,191,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700835,24031700835,1400000US24031700835,7008.35,Census Tract 7008.35,G5020,S,5635201.000000000000000,47650.000000000000000,+39.1980942,-077.2273849,51167.918811694660690
1,320,384,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700207,24031700207,1400000US24031700207,7002.07,Census Tract 7002.07,G5020,S,5690429.000000000000000,3869.000000000000000,+39.2710465,-077.2179052,51167.918811694660690
1,320,385,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700105,24031700105,1400000US24031700105,7001.05,Census Tract 7001.05,G5020,S,6050789.000000000000000,36658.000000000000000,+39.1753881,-077.1631963,51167.918811694660690
1,320,387,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700104,24031700104,1400000US24031700104,7001.04,Census Tract 7001.04,G5020,S,2409650.000000000000000,16378.000000000000000,+39.1893001,-077.1738100,51167.918811694660690
1,320,512,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700209,24031700209,1400000US24031700209,7002.09,Census Tract 7002.09,G5020,S,18832789.000000000000000,47357.000000000000000,+39.2334280,-077.2212810,51167.918811694660690
1,320,514,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700315,24031700315,1400000US24031700315,7003.15,Census Tract 7003.15,G5020,S,6718717.000000000000000,9348.000000000000000,+39.2433948,-077.2450077,51167.918811694660690
1,320,529,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700313,24031700313,1400000US24031700313,7003.13,Census Tract 7003.13,G5020,S,2797073.000000000000000,1070.000000000000000,+39.1946701,-077.2570537,51167.918811694660690
1,320,533,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700210,24031700210,1400000US24031700210,7002.10,Census Tract 7002.10,G5020,S,4605304.000000000000000,10139.000000000000000,+39.2240430,-077.2461554,51167.918811694660690
1,320,1163,,,,,,,,,,,,,,,,,37286,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700208,24031700208,1400000US24031700208,7002.08,Census Tract 7002.08,G5020,S,13718150.000000000000000,28080.000000000000000,+39.2905405,-077.1777758,51167.918811694660690
1,321,113,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700206,24031700206,1400000US24031700206,7002.06,Census Tract 7002.06,G5020,S,12779367.000000000000000,16673.000000000000000,+39.2473445,-077.1784846,36049.853309122867358
1,321,116,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700103,24031700103,1400000US24031700103,7001.03,Census Tract 7001.03,G5020,S,70182699.000000000000000,391393.000000000000000,+39.2251306,-077.1154936,36049.853309122867358
1,321,123,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700101,24031700101,1400000US24031700101,7001.01,Census Tract 7001.01,G5020,S,29747661.000000000000000,98360.000000000000000,+39.2286822,-077.1626524,36049.853309122867358
1,321,149,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,36049.853309122867358
1,321,150,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,36049.853309122867358
1,321,384,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700207,24031700207,1400000US24031700207,7002.07,Census Tract 7002.07,G5020,S,5690429.000000000000000,3869.000000000000000,+39.2710465,-077.2179052,36049.853309122867358
1,321,385,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700105,24031700105,1400000US24031700105,7001.05,Census Tract 7001.05,G5020,S,6050789.000000000000000,36658.000000000000000,+39.1753881,-077.1631963,36049.853309122867358
1,321,387,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700104,24031700104,1400000US24031700104,7001.04,Census Tract 7001.04,G5020,S,2409650.000000000000000,16378.000000000000000,+39.1893001,-077.1738100,36049.853309122867358
1,321,512,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700209,24031700209,1400000US24031700209,7002.09,Census Tract 7002.09,G5020,S,18832789.000000000000000,47357.000000000000000,+39.2334280,-077.2212810,36049.853309122867358
1,321,1163,,,,,,,,,,,,,,,,,37287,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700208,24031700208,1400000US24031700208,7002.08,Census Tract 7002.08,G5020,S,13718150.000000000000000,28080.000000000000000,+39.2905405,-077.1777758,36049.853309122867358
1,322,113,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700206,24031700206,1400000US24031700206,7002.06,Census Tract 7002.06,G5020,S,12779367.000000000000000,16673.000000000000000,+39.2473445,-077.1784846,25505.918938992173935
1,322,116,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700103,24031700103,1400000US24031700103,7001.03,Census Tract 7001.03,G5020,S,70182699.000000000000000,391393.000000000000000,+39.2251306,-077.1154936,25505.918938992173935
1,322,123,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700101,24031700101,1400000US24031700101,7001.01,Census Tract 7001.01,G5020,S,29747661.000000000000000,98360.000000000000000,+39.2286822,-077.1626524,25505.918938992173935
1,322,149,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,25505.918938992173935
1,322,150,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,25505.918938992173935
1,322,385,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700105,24031700105,1400000US24031700105,7001.05,Census Tract 7001.05,G5020,S,6050789.000000000000000,36658.000000000000000,+39.1753881,-077.1631963,25505.918938992173935
1,322,387,,,,,,,,,,,,,,,,,37288,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700104,24031700104,1400000US24031700104,7001.04,Census Tract 7001.04,G5020,S,2409650.000000000000000,16378.000000000000000,+39.1893001,-077.1738100,25505.918938992173935
1,323,113,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700206,24031700206,1400000US24031700206,7002.06,Census Tract 7002.06,G5020,S,12779367.000000000000000,16673.000000000000000,+39.2473445,-077.1784846,50377.231307179536088
1,323,116,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700103,24031700103,1400000US24031700103,7001.03,Census Tract 7001.03,G5020,S,70182699.000000000000000,391393.000000000000000,+39.2251306,-077.1154936,50377.231307179536088
1,323,123,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700101,24031700101,1400000US24031700101,7001.01,Census Tract 7001.01,G5020,S,29747661.000000000000000,98360.000000000000000,+39.2286822,-077.1626524,50377.231307179536088
1,323,149,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,50377.231307179536088
1,323,150,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,50377.231307179536088
1,323,191,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700835,24031700835,1400000US24031700835,7008.35,Census Tract 7008.35,G5020,S,5635201.000000000000000,47650.000000000000000,+39.1980942,-077.2273849,50377.231307179536088
1,323,384,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700207,24031700207,1400000US24031700207,7002.07,Census Tract 7002.07,G5020,S,5690429.000000000000000,3869.000000000000000,+39.2710465,-077.2179052,50377.231307179536088
1,323,385,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700105,24031700105,1400000US24031700105,7001.05,Census Tract 7001.05,G5020,S,6050789.000000000000000,36658.000000000000000,+39.1753881,-077.1631963,50377.231307179536088
1,323,387,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700104,24031700104,1400000US24031700104,7001.04,Census Tract 7001.04,G5020,S,2409650.000000000000000,16378.000000000000000,+39.1893001,-077.1738100,50377.231307179536088
1,323,512,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700209,24031700209,1400000US24031700209,7002.09,Census Tract 7002.09,G5020,S,18832789.000000000000000,47357.000000000000000,+39.2334280,-077.2212810,50377.231307179536088
1,323,514,,,,,,,,,,,,,,,,,37289,,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,24,031,700315,24031700315,1400000US24031700315,7003.15,Census Tract 7003.15,G5020,S,6718717.000000000000000,9348.000000000000000,+39.2433948,-077.2450077,50377.231307179536088
