TRACTCE,GEOID,Geography,NAME,route_name,DESCRIPTIO,RT_D,ROUTE,DIRECTION,ORIGIN,DESTINATIO,STATE,GEOMETRYSO,OBJECTID,SHAPE_ID,SHAPELEN,route_id,route_short_name,route_long_name,route_desc,route_color,route_text_color,route_type_text,wkday_departures,sat_departures,sun_departures,agency,wkday_riders,sat_riders,sun_riders,SquareMile
701415,24031701415,1400000US24031701415,7014.15,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,2.75321128147
703206,24031703206,1400000US24031703206,7032.06,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,1.0300978261
703207,24031703207,1400000US24031703207,7032.07,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,1.55196310612
703401,24031703401,1400000US24031703401,7034.01,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.687563903697
703403,24031703403,1400000US24031703403,7034.03,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.468952174931
703222,24031703222,1400000US24031703222,7032.22,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.628478373511
703701,24031703701,1400000US24031703701,7037.01,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.459841760183
701219,24031701219,1400000US24031701219,7012.19,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.869697691944
701216,24031701216,1400000US24031701216,7012.16,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.52466257142
701201,24031701201,1400000US24031701201,7012.01,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.986452384912
701202,24031701202,1400000US24031701202,7012.02,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,0.690919108727
701503,24031701503,1400000US24031701503,7015.03,M44,[M44]N BETHESDA - HYATTSVL XING,M44_E,M44,E,Marinelli Rd+Rockville Pk,Hyattsville Crossing+Bay B,MD,GTFS SHAPE TXT,36098,M44:08,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,1.73855501943
701507,24031701507,1400000US24031701507,7015.07,M44,[M44]PLUM ORCHARD - N BETHESDA,M44_W,M44,W,Plum Orchard Dr+Healing Wy,Marinelli Rd+Rockville Pk,MD,GTFS SHAPE TXT,36100,M44:51,0,NA,NA,NA,NA,NA,NA,NA,77,34,32,WMATA,3081,1397,913,2.14390131931
701408,24031701408,1400000US24031701408,7014.08,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,10.1402558806
702102,24031702102,1400000US24031702102,7021.02,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.639678276664
701414,24031701414,1400000US24031701414,7014.14,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,2.22784721939
702200,24031702200,1400000US24031702200,7022,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.638393024128
702302,24031702302,1400000US24031702302,7023.02,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.598382975146
702900,24031702900,1400000US24031702900,7029,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.990371702527
703000,24031703000,1400000US24031703000,7030,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.419991078178
703210,24031703210,1400000US24031703210,7032.1,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.601091687607
702501,24031702501,1400000US24031702501,7025.01,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.157705967941
701425,24031701425,1400000US24031701425,7014.25,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.86940537674
701424,24031701424,1400000US24031701424,7014.24,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.85204152369
701426,24031701426,1400000US24031701426,7014.26,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.89317258379
701508,24031701508,1400000US24031701508,7015.08,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.353486892387
701423,24031701423,1400000US24031701423,7014.23,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.411510645549
701418,24031701418,1400000US24031701418,7014.18,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.465092502763
701422,24031701422,1400000US24031701422,7014.22,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.124912360252
701509,24031701509,1400000US24031701509,7015.09,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.5772360808
701409,24031701409,1400000US24031701409,7014.09,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,2.5779668562
701417,24031701417,1400000US24031701417,7014.17,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.830253064357
701503,24031701503,1400000US24031701503,7015.03,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.73855501943
701505,24031701505,1400000US24031701505,7015.05,M52,[M52]SILVER SPG - BURTONSVILLE,M52_N,M52,N,Silver Spring+Bay 113,Burtonsville Ctr+National Dr,MD,GTFS SHAPE TXT,36103,M52:07,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.29061230164
701427,24031701427,1400000US24031701427,7014.27,M52,[M52]SILVER SPG - LAUREL,M52_N,M52,N,Silver Spring+Bay 113,South Laurel P+R+Bay B,MD,GTFS SHAPE TXT,36104,M52:08,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,1.86576390467
701506,24031701506,1400000US24031701506,7015.06,M52,[M52]BURTONSVILLE - SILVER SPG,M52_S,M52,S,Burtonsville Ctr+National Dr,Silver Spring+Bay 113,MD,GTFS SHAPE TXT,36105,M52:51,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,2.3422497873
703100,24031703100,1400000US24031703100,7031,M52,[M52]BURTONSVILLE - SILVER SPG,M52_S,M52,S,Burtonsville Ctr+National Dr,Silver Spring+Bay 113,MD,GTFS SHAPE TXT,36105,M52:51,0,NA,NA,NA,NA,NA,NA,NA,70,65,65,WMATA,2186,1412,886,0.69944646206
701506,24031701506,1400000US24031701506,7015.06,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,2.3422497873
701414,24031701414,1400000US24031701414,7014.14,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,2.22784721939
702302,24031702302,1400000US24031702302,7023.02,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.598382975146
702900,24031702900,1400000US24031702900,7029,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.990371702527
703000,24031703000,1400000US24031703000,7030,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.419991078178
703100,24031703100,1400000US24031703100,7031,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.69944646206
703210,24031703210,1400000US24031703210,7032.1,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.601091687607
702501,24031702501,1400000US24031702501,7025.01,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.157705967941
701426,24031701426,1400000US24031701426,7014.26,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,1.89317258379
701508,24031701508,1400000US24031701508,7015.08,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.353486892387
701423,24031701423,1400000US24031701423,7014.23,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.411510645549
701422,24031701422,1400000US24031701422,7014.22,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.124912360252
701509,24031701509,1400000US24031701509,7015.09,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,1.5772360808
701409,24031701409,1400000US24031701409,7014.09,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,2.5779668562
701417,24031701417,1400000US24031701417,7014.17,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.830253064357
701503,24031701503,1400000US24031701503,7015.03,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,1.73855501943
701505,24031701505,1400000US24031701505,7015.05,M54,[M54]GREENCASTLE - SILVER SPRING,M54_S,M54,S,Greencastle P+R,Silver Spring+Bay 114,MD,GTFS SHAPE TXT,36108,M54:01,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,1.29061230164
702102,24031702102,1400000US24031702102,7021.02,M54,[M54]SILVER SPG - GREENCASTLE,M54_N,M54,N,Silver Spring+Bay 114,Greencastle P+R,MD,GTFS SHAPE TXT,36109,M54:03,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.639678276664
702200,24031702200,1400000US24031702200,7022,M54,[M54]SILVER SPG - GREENCASTLE,M54_N,M54,N,Silver Spring+Bay 114,Greencastle P+R,MD,GTFS SHAPE TXT,36109,M54:03,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,0.638393024128
701425,24031701425,1400000US24031701425,7014.25,M54,[M54]SILVER SPG - GREENCASTLE,M54_N,M54,N,Silver Spring+Bay 114,Greencastle P+R,MD,GTFS SHAPE TXT,36109,M54:03,0,NA,NA,NA,NA,NA,NA,NA,85,82,82,WMATA,1767,1376,938,1.86940537674
701414,24031701414,1400000US24031701414,7014.14,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,2.22784721939
701425,24031701425,1400000US24031701425,7014.25,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,1.86940537674
701508,24031701508,1400000US24031701508,7015.08,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,0.353486892387
701509,24031701509,1400000US24031701509,7015.09,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,1.5772360808
701601,24031701601,1400000US24031701601,7016.01,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,0.116477171577
701602,24031701602,1400000US24031701602,7016.02,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,0.649467417632
701503,24031701503,1400000US24031701503,7015.03,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,1.73855501943
701703,24031701703,1400000US24031701703,7017.03,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,0.425825049934
701704,24031701704,1400000US24031701704,7017.04,M60,[M60]FT TOTTEN - PLUM ORCHARD,M60_N,M60,N,Fort Totten+Bay A,Plum Orchard Dr+Adventist Medical Ctr,MD,GTFS SHAPE TXT,36111,M60:03,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,0.500129265615
701505,24031701505,1400000US24031701505,7015.05,M60,[M60]PLUM ORCHARD - FT TOTTEN,M60_S,M60,S,Plum Orchard Dr+Adventist Medical Ctr,Fort Totten+Bay A,MD,GTFS SHAPE TXT,36112,M60:51,0,NA,NA,NA,NA,NA,NA,NA,181,170,173,WMATA,6602,5732,3971,1.29061230164
701701,24031701701,1400000US24031701701,7017.01,P42,[P42]TAKOMA - NEW CRLTN,P42_E,P42,E,Takoma+Bay D,New Carrollton Station+Bus Bay T1,MD,GTFS SHAPE TXT,36150,P42:07,0,NA,NA,NA,NA,NA,NA,NA,83,59,51,WMATA,1847,1184,716,0.353057979666
701704,24031701704,1400000US24031701704,7017.04,P42,[P42]TAKOMA - NEW CRLTN,P42_E,P42,E,Takoma+Bay D,New Carrollton Station+Bus Bay T1,MD,GTFS SHAPE TXT,36150,P42:07,0,NA,NA,NA,NA,NA,NA,NA,83,59,51,WMATA,1847,1184,716,0.500129265615
702501,24031702501,1400000US24031702501,7025.01,D40,[D40]L'ENFANT PLZ - SILVER SPG,D40_N,D40,N,D St SW+7 St SW,Silver Spring+Bay 220,DC,GTFS SHAPE TXT,38811,D40:05,0,NA,NA,NA,NA,NA,NA,NA,216,177,177,WMATA,11458,7771,6054,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,D40,[D40]L'ENFANT PLZ - SILVER SPG,D40_N,D40,N,D St SW+7 St SW,Silver Spring+Bay 220,DC,GTFS SHAPE TXT,38811,D40:05,0,NA,NA,NA,NA,NA,NA,NA,216,177,177,WMATA,11458,7771,6054,0.157705967941
702502,24031702502,1400000US24031702502,7025.02,D40,[D40]L'ENFANT PLZ - SILVER SPG,D40_N,D40,N,D St SW+7 St SW,Silver Spring+Bay 220,DC,GTFS SHAPE TXT,38811,D40:05,0,NA,NA,NA,NA,NA,NA,NA,216,177,177,WMATA,11458,7771,6054,0.148070824573
701701,24031701701,1400000US24031701701,7017.01,C77,[C77]FT TOTTEN - TAKOMA,C77_N,C77,N,Fort Totten+Bay H,Takoma+Bay E,DC,GTFS SHAPE TXT,38817,C77:03,0,NA,NA,NA,NA,NA,NA,NA,47,0,0,WMATA,477,0,0,0.353057979666
701704,24031701704,1400000US24031701704,7017.04,C77,[C77]FT TOTTEN - TAKOMA,C77_N,C77,N,Fort Totten+Bay H,Takoma+Bay E,DC,GTFS SHAPE TXT,38817,C77:03,0,NA,NA,NA,NA,NA,NA,NA,47,0,0,WMATA,477,0,0,0.500129265615
702501,24031702501,1400000US24031702501,7025.01,D4X,[D4X]ARCHIVES - SILVER SPG,D4X_N,D4X,N,9 St NW+Constitution Av NW,Silver Spring+Bay 221,DC,GTFS SHAPE TXT,38828,D4X:03,0,NA,NA,NA,NA,NA,NA,NA,175,147,147,WMATA,7085,4577,3732,0.128659467514
702502,24031702502,1400000US24031702502,7025.02,D4X,[D4X]ARCHIVES - SILVER SPG,D4X_N,D4X,N,9 St NW+Constitution Av NW,Silver Spring+Bay 221,DC,GTFS SHAPE TXT,38828,D4X:03,0,NA,NA,NA,NA,NA,NA,NA,175,147,147,WMATA,7085,4577,3732,0.148070824573
701701,24031701701,1400000US24031701701,7017.01,D50,[D50]L'ENFANT PLZ - TAKOMA,D50_N,D50,N,D St SW+6 St SW,Takoma+Bay C,DC,GTFS SHAPE TXT,38830,D50:10,0,NA,NA,NA,NA,NA,NA,NA,199,166,144,WMATA,7572,5565,4257,0.353057979666
705501,24031705501,1400000US24031705501,7055.01,C83,[C83]FRIENDSHIP HTS - BARNABY WOODS,C83_E,C83,E,Friendship Heights+Bay K,Western Av NW+31 St NW,DC,GTFS SHAPE TXT,38837,C83:03,0,NA,NA,NA,NA,NA,NA,NA,72,36,36,WMATA,359,141,102,0.191530678044
705200,24031705200,1400000US24031705200,7052,C83,[C83]FRIENDSHIP HTS - BARNABY WOODS,C83_E,C83,E,Friendship Heights+Bay K,Western Av NW+31 St NW,DC,GTFS SHAPE TXT,38837,C83:03,0,NA,NA,NA,NA,NA,NA,NA,72,36,36,WMATA,359,141,102,0.70257202348
705300,24031705300,1400000US24031705300,7053,C83,[C83]FRIENDSHIP HTS - BARNABY WOODS,C83_E,C83,E,Friendship Heights+Bay K,Western Av NW+31 St NW,DC,GTFS SHAPE TXT,38837,C83:03,0,NA,NA,NA,NA,NA,NA,NA,72,36,36,WMATA,359,141,102,0.416178144795
705200,24031705200,1400000US24031705200,7052,C85,[C85]TENLEYTOWN - PINEHURST CIR,C85_N,C85,N,Fort Dr NW+Albemarle St NW,Western Av+Pinehurst Circle,DC,GTFS SHAPE TXT,38839,C85:01,0,NA,NA,NA,NA,NA,NA,NA,27,0,0,WMATA,724,0,0,0.70257202348
702501,24031702501,1400000US24031702501,7025.01,C87,[C87]SILVER SPG - MT PLEASANT,C87_S,C87,S,Silver Spring+Bay 115,Mt Pleasant St NW+17 St NW,DC,GTFS SHAPE TXT,38845,C87:01,0,NA,NA,NA,NA,NA,NA,NA,36,0,0,WMATA,553,0,0,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,C87,[C87]SILVER SPG - MT PLEASANT,C87_S,C87,S,Silver Spring+Bay 115,Mt Pleasant St NW+17 St NW,DC,GTFS SHAPE TXT,38845,C87:01,0,NA,NA,NA,NA,NA,NA,NA,36,0,0,WMATA,553,0,0,0.157705967941
702603,24031702603,1400000US24031702603,7026.03,C87,[C87]SILVER SPG - MT PLEASANT,C87_S,C87,S,Silver Spring+Bay 115,Mt Pleasant St NW+17 St NW,DC,GTFS SHAPE TXT,38845,C87:01,0,NA,NA,NA,NA,NA,NA,NA,36,0,0,WMATA,553,0,0,0.04312115622
702604,24031702604,1400000US24031702604,7026.04,C87,[C87]SILVER SPG - MT PLEASANT,C87_S,C87,S,Silver Spring+Bay 115,Mt Pleasant St NW+17 St NW,DC,GTFS SHAPE TXT,38845,C87:01,0,NA,NA,NA,NA,NA,NA,NA,36,0,0,WMATA,553,0,0,0.0903555562471
