Geography,SquareMile,totalBuildings,totalDwellings,halfm_stop_totalBuildings,halfm_stop_totalDwellings,quarterm_stop_totalBuildings,quarterm_stop_totalDwellings,halfm_ROUTE_totalBuildings,halfm_ROUTE_totalDwellings,quarterm_ROUTE_totalBuildings,quarterm_ROUTE_totalDwellings,nobus_stop_totalBuildings,nobus_stop_totalDwellings,nobus_ROUTE_totalBuildings,nobus_ROUTE_totalDwellings,halfm_route_BRT_totalBuildings,halfm_route_BRT_totalDwellings,quarterm_route_BRT_totalBuildings,quarterm_route_BRT_totalDwellings,Building_halfm_ROUTE_no_stop,Dwell_halfm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop,Dwell_quarterm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop_at_ALL,Dwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_quarterm_stop,propDwell_quarterm_stop,propBuilding_halfm_stop,propDwell_halfm_stop,propBuilding_quarterm_ROUTE,propDwell_quarterm_ROUTE,propBuilding_halfm_ROUTE,propDwell_halfm_ROUTE,propBuilding_nobus_stop,propDwell_nobus_stop,propBuilding_nobus_ROUTE,propDwell_nobus_ROUTE,propBuilding_halfm_ROUTE_no_stop,propDwell_halfm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop,propDwell_quarterm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop_at_ALL,propDwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_halfm_BRT_ROUTE,propDwell_halfm_BRT_ROUTE,propBuilding_quarterm_BRT_ROUTE,propDwell_quarterm_BRT_ROUTE,totalRoutes,totalMeanWkdayRouteRiders,totalMeanSatRouteRiders,totalMeanSunRouteRiders,meanMeanWkdayRouteRiders,meanMeanSatRoudeRiders,meanMeanSunRouteRiders,totalWkdayDepartures,totalSatDepartures,totalSunDepartures,meanWkdayDepartures,medianWkdayDepartures,is_sunday,is_sat_not_sun,routes_wmata,routes_rideon,most_agency,estPopulation,estHouseholds,estPopChildren14Under,estPopElderly65Over,estHouseholds_0Vehicle,estHouseholds_MorePeopleThanVehicles,estHouseholds_LessVehiclesThanWorkers,estHouseholds_1Vehicle_2PlusPeople,estHouseholds_2Vehicle_3PlusPeople,estHouseholds_2PlusWorkers1Vehicle,estHouseholds_2PlusWorkers0Vehicles,propEstHouseholds_0Vehicle,propEstHouseholds_MorePeopleThanVehicles,propEstHouseholds_LessVehiclesThanWorkers,propEstPopChildren14Under,propEstPopElderly65Over,brt_routes,brt_stops,has_brt_route,has_brt_stop
1400000US24031701602,0.649467417632,730,1606,730,1606,730,1606,730,1606,730,1606,0,0,0,0,666,1542,413,1289,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9123287671232877,0.9601494396014943,0.5657534246575342,0.8026151930261519,4,8877,6976,4836,2219,1744,1209,343,246,249,86,74,1,1,2,2,RideOn,7158,1853,2201,780,250,1366,412,371,476,89,31,0.13491635186184567,0.7371829465731247,0.22234214786832163,0.3074881251746298,0.10896898575020955,0,0,0,0
1400000US24031701701,0.353057979666,776,1625,776,1625,767,1616,776,1625,770,1619,0,0,0,0,246,277,0,0,0,0,3,3,0,0,0.9884020618556701,0.9944615384615385,1,1,0.9922680412371134,0.9963076923076923,1,1,0,0,0,0,0,0,0.003865979381443299,0.0018461538461538461,0,0,0.3170103092783505,0.17046153846153847,0,0,12,20874,15250,10366,1740,1271,864,923,688,584,77,61,1,1,4,8,RideOn,3503,1545,745,777,330,1017,405,415,243,184,47,0.21359223300970873,0.658252427184466,0.2621359223300971,0.21267485012846132,0.22180987724807308,0,0,0,0
1400000US24031701702,0.208379093724,272,967,272,967,272,967,272,967,272,967,0,0,0,0,37,152,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.13602941176470587,0.15718717683557393,0,0,10,7704,6003,3849,770,600,385,653,482,394,65,61,1,1,0,10,RideOn,2474,1032,531,214,218,619,332,247,89,180,18,0.21124031007751937,0.5998062015503876,0.32170542635658916,0.21463217461600648,0.08649959579628133,0,0,0,0
1400000US24031701703,0.425825049934,744,1368,744,1368,720,1337,744,1368,723,1340,0,0,0,0,729,1352,469,1013,0,0,5,5,0,0,0.967741935483871,0.9773391812865497,1,1,0.9717741935483871,0.97953216374269,1,1,0,0,0,0,0,0,0.006720430107526882,0.003654970760233918,0,0,0.9798387096774194,0.9883040935672515,0.6303763440860215,0.7404970760233918,11,21078,16394,11116,1916,1490,1011,1015,775,727,92,70,1,1,4,7,RideOn,4016,1366,1089,503,31,724,161,314,318,92,0,0.022693997071742314,0.5300146412884333,0.11786237188872621,0.2711653386454183,0.12524900398406374,2,0,1,0
1400000US24031701704,0.500129265615,930,1047,930,1047,896,1013,930,1047,896,1013,0,0,0,0,930,1047,627,679,0,0,0,0,0,0,0.9634408602150538,0.9675262655205349,1,1,0.9634408602150538,0.9675262655205349,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.6741935483870968,0.6485195797516714,6,18079,13922,9276,3013,2320,1546,646,489,465,108,94,1,1,5,1,WMATA,2899,1094,800,308,103,721,183,319,274,160,0,0.09414990859232175,0.6590493601462523,0.16727605118829983,0.2759572266298724,0.10624353225250087,1,0,1,0
1400000US24031701800,0.581688532484,932,1922,932,1922,932,1922,932,1922,932,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8804,6378,3878,1100,797,485,490,366,305,61,54,1,1,1,7,RideOn,4475,1796,953,803,339,1136,369,366,376,197,14,0.18875278396436526,0.6325167037861915,0.205456570155902,0.2129608938547486,0.1794413407821229,0,0,0,0
1400000US24031701900,0.185332652445,386,1164,386,1164,386,1164,386,1164,386,1164,0,0,0,0,346,1113,2,307,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8963730569948186,0.9561855670103093,0.0051813471502590676,0.26374570446735396,10,7704,6003,3849,770,600,385,653,482,394,65,61,1,1,0,10,RideOn,2992,1325,590,220,309,749,386,277,68,160,19,0.23320754716981132,0.5652830188679245,0.29132075471698116,0.19719251336898397,0.07352941176470588,0,0,0,0
1400000US24031702000,0.378631143284,733,1441,733,1441,733,1441,733,1441,733,1441,0,0,0,0,733,1441,619,1177,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.844474761255116,0.816793893129771,9,13215,10121,6604,1468,1125,734,778,595,505,86,68,1,1,1,8,RideOn,5705,1674,1293,550,164,1002,418,335,403,216,58,0.0979689366786141,0.5985663082437276,0.24970131421744324,0.22664329535495178,0.09640666082383874,1,0,1,0
1400000US24031702101,0.641242476792,863,1828,863,1828,634,1599,863,1828,647,1612,0,0,0,0,863,1828,607,1304,0,0,14,14,0,0,0.7346465816917729,0.87472647702407,1,1,0.7497103128621089,0.8818380743982495,1,1,0,0,0,0,0,0,0.016222479721900347,0.007658643326039387,0,0,1,1,0.7033603707995365,0.7133479212253829,6,10706,8360,5582,1784,1393,930,497,393,335,83,74,1,1,1,5,RideOn,6285,1875,1640,1071,266,1297,332,295,591,62,111,0.14186666666666667,0.6917333333333333,0.17706666666666668,0.2609387430389817,0.17040572792362768,1,0,1,0
1400000US24031702102,0.639678276664,1146,1146,1137,1137,593,593,1144,1144,631,631,9,9,2,2,1101,1101,632,632,7,7,39,39,0,0,0.5174520069808028,0.5174520069808028,0.9921465968586387,0.9921465968586387,0.5506108202443281,0.5506108202443281,0.9982547993019197,0.9982547993019197,0.007853403141361256,0.007853403141361256,0.0017452006980802793,0.0017452006980802793,0.006108202443280977,0.006108202443280977,0.034031413612565446,0.034031413612565446,0,0,0.9607329842931938,0.9607329842931938,0.5514834205933682,0.5514834205933682,8,14242,9542,6016,1780,1193,752,687,524,518,86,71,1,1,3,5,RideOn,3333,1156,813,396,0,611,69,103,413,59,0,0,0.5285467128027682,0.05968858131487889,0.24392439243924394,0.1188118811881188,3,0,1,0
1400000US24031702200,0.638393024128,1483,1542,1483,1542,1445,1504,1483,1542,1452,1511,0,0,0,0,1476,1535,978,1037,0,0,9,9,0,0,0.9743762643290627,0.9753566796368353,1,1,0.9790964261631827,0.9798962386511024,1,1,0,0,0,0,0,0,0.006068779501011463,0.005836575875486381,0,0,0.99527983816588,0.9954604409857328,0.6594740391099123,0.6725032425421531,13,19930,14280,9061,1533,1098,697,1096,846,764,84,72,1,1,3,10,RideOn,4029,1554,774,645,77,817,292,305,319,171,67,0.04954954954954955,0.5257400257400258,0.1879021879021879,0.1921072226358898,0.16008935219657483,3,1,1,1
1400000US24031702301,0.223340456632,267,1449,267,1449,267,1449,267,1449,267,1449,0,0,0,0,159,520,37,398,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5955056179775281,0.3588681849551415,0.13857677902621723,0.274672187715666,8,6730,5383,3492,841,673,436,514,386,310,64,65,1,1,0,8,RideOn,3522,1278,741,266,135,876,435,257,437,183,6,0.1056338028169014,0.6854460093896714,0.3403755868544601,0.21039182282793867,0.07552526973310619,0,0,0,0
1400000US24031702302,0.598382975146,868,1771,868,1771,868,1771,868,1771,868,1771,0,0,0,0,742,1153,360,360,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8548387096774194,0.6510446075663467,0.4147465437788018,0.20327498588368154,12,11095,7062,4129,925,588,344,802,596,529,67,62,1,1,2,10,RideOn,4319,1851,748,545,165,1114,363,673,276,213,31,0.08914100486223663,0.6018368449486764,0.19611021069692058,0.17318823801805974,0.1261866172725168,2,1,1,1
1400000US24031702401,0.390386336154,889,1051,889,1051,889,1051,889,1051,889,1051,0,0,0,0,94,94,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.10573678290213723,0.08943862987630828,0,0,7,6508,5383,3492,930,769,499,494,386,310,71,76,1,1,0,7,RideOn,2684,1053,543,435,53,627,200,322,221,121,0,0.050332383665717,0.5954415954415955,0.1899335232668566,0.20230998509687034,0.1620715350223547,0,0,0,0
1400000US24031702402,0.372441589156,770,2468,770,2468,770,2468,770,2468,770,2468,0,0,0,0,453,1564,38,762,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5883116883116883,0.6337115072933549,0.04935064935064935,0.3087520259319287,9,13319,10755,6923,1480,1195,769,760,636,551,84,76,1,1,1,8,RideOn,4629,2133,663,746,509,1413,800,749,155,439,91,0.23863103609939054,0.6624472573839663,0.3750586029067042,0.14322747893713544,0.16115791747677685,0,0,0,0
1400000US24031702501,0.128659467514,15,2619,15,2619,15,2619,15,2619,15,2619,0,0,0,0,15,2619,9,1868,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.6,0.7132493318060328,30,64503,42114,29723,2150,1404,991,2901,2245,2060,97,73,1,1,10,20,RideOn,3580,2367,369,182,558,1248,725,598,92,265,50,0.23574144486692014,0.5272496831432193,0.30629488804393745,0.10307262569832402,0.050837988826815644,3,1,1,1
1400000US24031702502,0.148070824573,14,1301,14,1301,14,1301,14,1301,14,1301,0,0,0,0,7,1054,5,843,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.8101460415065335,0.35714285714285715,0.6479631053036126,16,45679,30983,21747,2855,1936,1359,1880,1510,1345,118,100,1,1,5,11,RideOn,1813,1090,201,186,320,703,386,356,27,200,19,0.29357798165137616,0.6449541284403669,0.3541284403669725,0.11086596800882516,0.10259238830667403,3,1,1,1
1400000US24031702503,0.157705967941,72,3840,72,3840,72,3840,72,3840,72,3840,0,0,0,0,72,3840,72,3840,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,26,55403,36223,25179,2131,1393,968,2507,1940,1775,96,73,1,1,9,17,RideOn,4256,2636,283,503,864,1482,960,578,40,441,74,0.3277693474962064,0.5622154779969651,0.36418816388467373,0.06649436090225563,0.11818609022556391,3,2,1,1
1400000US24031702602,0.187131420171,27,1082,27,1082,27,1082,27,1082,27,1082,0,0,0,0,3,371,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.34288354898336415,0,0,6,7201,4414,3007,1200,736,501,497,386,374,83,71,1,1,1,5,RideOn,5025,2296,706,374,155,1075,583,707,213,310,93,0.06750871080139373,0.468205574912892,0.2539198606271777,0.14049751243781095,0.07442786069651741,0,0,0,0
1400000US24031702603,0.04312115622,8,1208,8,1208,8,1208,8,1208,8,1208,0,0,0,0,8,1208,5,1021,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.625,0.8451986754966887,6,17187,10179,7527,2864,1696,1254,733,587,503,122,126,1,1,4,2,WMATA,2247,1126,415,252,282,648,369,291,75,151,69,0.25044404973357015,0.5754884547069272,0.327708703374778,0.1846906987093903,0.11214953271028037,0,0,0,0
1400000US24031702604,0.0903555562471,5,1318,5,1318,5,1318,5,1318,5,1318,0,0,0,0,5,1318,5,1318,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,19484,11536,8415,1948,1154,842,978,756,668,98,71,1,1,4,6,RideOn,3139,1780,223,274,401,940,697,529,10,329,112,0.22528089887640448,0.5280898876404494,0.39157303370786517,0.07104173303599873,0.08728894552405225,0,0,0,0
1400000US24031702700,1.35245703605,1339,2383,1339,2383,1339,2383,1339,2383,1339,2383,0,0,0,0,29,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.021657953696788648,0.012169534200587495,0,0,5,6092,3591,2491,1218,718,498,396,283,282,79,68,1,1,1,4,RideOn,7131,2479,2232,742,158,1504,391,485,810,315,55,0.063735377168213,0.6066962484872933,0.15772488906817264,0.31299957930164074,0.10405272752769598,0,0,0,0
1400000US24031702800,0.646139045101,1124,2668,1124,2668,1124,2668,1124,2668,1124,2668,0,0,0,0,1087,2631,622,2163,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9670818505338078,0.9861319340329835,0.5533807829181495,0.81071964017991,7,7283,3951,2571,1040,564,367,550,374,323,79,54,1,1,1,6,RideOn,5548,2680,789,727,425,1205,706,464,181,313,32,0.15858208955223882,0.4496268656716418,0.26343283582089555,0.14221341023792358,0.13103821196827686,1,1,1,1
1400000US24031702900,0.990371702527,1679,2226,1679,2226,1323,1870,1679,2226,1334,1881,0,0,0,0,1668,2215,1104,1634,0,0,12,12,0,0,0.7879690291840381,0.8400718778077269,1,1,0.7945205479452054,0.8450134770889488,1,1,0,0,0,0,0,0,0.00714711137581894,0.005390835579514825,0,0,0.9934484812388327,0.995058400718778,0.6575342465753424,0.734052111410602,13,15841,9545,5835,1219,734,449,1055,776,703,81,70,1,1,3,10,RideOn,5630,2282,985,1209,400,1448,563,466,465,170,13,0.175284837861525,0.6345311130587205,0.2467134092900964,0.17495559502664298,0.2147424511545293,3,0,1,0
1400000US24031703000,0.419991078178,674,674,674,674,674,674,674,674,674,674,0,0,0,0,459,459,167,167,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6810089020771514,0.6810089020771514,0.24777448071216618,0.24777448071216618,9,14684,9809,6219,1632,1090,691,731,560,554,81,70,1,1,3,6,RideOn,1783,695,415,249,6,329,90,151,161,87,0,0.008633093525179856,0.47338129496402875,0.12949640287769784,0.2327537857543466,0.13965227145260797,3,0,1,0
1400000US24031703100,0.69944646206,1430,1551,1430,1551,1430,1551,1430,1551,1430,1551,0,0,0,0,1409,1530,1037,1158,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9853146853146854,0.9864603481624759,0.7251748251748251,0.746615087040619,9,14684,9809,6219,1632,1090,691,731,560,554,81,70,1,1,3,6,RideOn,4875,1560,917,635,106,938,142,265,388,82,0,0.06794871794871794,0.6012820512820513,0.09102564102564102,0.1881025641025641,0.13025641025641024,3,4,1,1
1400000US24031703201,1.6520399266,2322,2322,2258,2258,1652,1652,2255,2255,1661,1661,64,64,67,67,848,848,319,319,0,0,11,11,0,0,0.7114556416881999,0.7114556416881999,0.9724375538329026,0.9724375538329026,0.7153316106804479,0.7153316106804479,0.97114556416882,0.97114556416882,0.02756244616709733,0.02756244616709733,0.02885443583118002,0.02885443583118002,0,0,0.004737295434969853,0.004737295434969853,0,0,0.3652024117140396,0.3652024117140396,0.13738156761412576,0.13738156761412576,8,17114,11822,8265,2139,1478,1033,880,668,638,110,90,1,1,2,6,RideOn,8541,2239,1526,1316,23,1075,118,116,723,66,0,0.01027244305493524,0.48012505582849485,0.052702099151406875,0.17866760332513756,0.1540803184638801,2,1,1,1
1400000US24031703202,1.59394432034,1683,2207,1683,2207,1609,2133,1683,2207,1615,2139,0,0,0,0,442,448,301,307,0,0,6,6,0,0,0.9560308972073678,0.9664703217036701,1,1,0.9595959595959596,0.9691889442682374,1,1,0,0,0,0,0,0,0.0035650623885918,0.002718622564567286,0,0,0.26262626262626265,0.20299048482102403,0.17884729649435532,0.13910285455369278,6,10837,7343,5036,1806,1224,839,561,400,388,94,84,1,1,2,4,RideOn,6187,2062,1517,1449,72,845,157,224,266,100,17,0.03491755577109602,0.40979631425800195,0.07613967022308439,0.24519153062873766,0.2342007434944238,1,2,1,1
1400000US24031703206,1.0300978261,1220,1732,1220,1732,883,1394,1220,1732,877,1388,0,0,0,0,886,1397,562,1072,0,0,3,3,0,0,0.7237704918032787,0.8048498845265589,1,1,0.7188524590163935,0.8013856812933026,1,1,0,0,0,0,0,0,0.002459016393442623,0.0017321016166281756,0,0,0.7262295081967213,0.8065819861431871,0.460655737704918,0.6189376443418014,12,18627,11430,7627,1552,952,636,871,542,532,73,68,1,1,4,8,RideOn,3959,1501,603,815,59,686,195,248,194,169,0,0.03930712858094604,0.4570286475682878,0.12991339107261826,0.15231118969436727,0.2058600656731498,2,1,1,1
1400000US24031703207,1.55196310612,667,1896,667,1896,592,1821,667,1896,607,1836,0,0,0,0,529,1758,393,1622,0,0,16,16,0,0,0.8875562218890555,0.9604430379746836,1,1,0.9100449775112444,0.9683544303797469,1,1,0,0,0,0,0,0,0.0239880059970015,0.008438818565400843,0,0,0.7931034482758621,0.9272151898734177,0.5892053973013494,0.8554852320675106,6,14008,8648,5727,2335,1441,954,592,407,393,99,76,1,1,4,2,WMATA,6169,1700,1361,801,139,1185,334,442,464,185,67,0.08176470588235295,0.6970588235294117,0.19647058823529412,0.2206192251580483,0.1298427621980872,2,1,1,1
1400000US24031703208,1.41944347934,1666,1807,1316,1457,746,879,1321,1462,755,888,350,350,345,345,492,625,109,242,10,10,12,12,0,0,0.4477791116446579,0.4864416159380188,0.7899159663865546,0.8063087991145546,0.4531812725090036,0.4914222468179303,0.7929171668667467,0.8090758162700609,0.21008403361344538,0.1936912008854455,0.2070828331332533,0.19092418372993913,0.006002400960384154,0.005534034311012728,0.007202881152460984,0.006640841173215274,0,0,0.29531812725090034,0.34587714443829554,0.06542617046818727,0.13392363032650803,4,7687,5359,3644,1922,1340,911,355,261,255,89,58,1,1,1,3,RideOn,5277,1557,1472,908,32,831,154,253,411,126,22,0.020552344251766216,0.5337186897880539,0.09890815671162492,0.2789463710441539,0.17206746257343186,1,0,1,0
1400000US24031703209,0.689896678221,924,2651,924,2651,908,2635,924,2651,907,2634,0,0,0,0,843,2570,628,2355,0,0,1,1,0,0,0.9826839826839827,0.993964541682384,1,1,0.9816017316017316,0.993587325537533,1,1,0,0,0,0,0,0,0.0010822510822510823,3.772161448509996e-4,0,0,0.9123376623376623,0.969445492267069,0.6796536796536796,0.8883440211241042,7,15350,11076,7459,2193,1582,1066,717,550,538,102,72,1,1,3,4,RideOn,6088,2486,1133,602,272,1402,491,651,459,289,139,0.10941271118262269,0.5639581657280772,0.19750603378921963,0.18610381077529567,0.09888304862023653,2,0,1,0
1400000US24031703210,0.601091687607,1174,1174,1160,1160,835,835,1171,1171,866,866,14,14,3,3,1068,1068,611,611,11,11,34,34,0,0,0.7112436115843271,0.7112436115843271,0.9880749574105622,0.9880749574105622,0.737649063032368,0.737649063032368,0.9974446337308348,0.9974446337308348,0.01192504258943782,0.01192504258943782,0.002555366269165247,0.002555366269165247,0.009369676320272573,0.009369676320272573,0.028960817717206135,0.028960817717206135,0,0,0.909710391822828,0.909710391822828,0.520442930153322,0.520442930153322,9,14684,9809,6219,1632,1090,691,731,560,554,81,70,1,1,3,6,RideOn,3791,1269,491,652,33,478,105,162,268,67,13,0.026004728132387706,0.37667454688731283,0.08274231678486997,0.1295172777631232,0.1719862833025587,3,0,1,0
1400000US24031703213,0.227575483845,10,2345,10,2345,10,2345,10,2345,10,2345,0,0,0,0,10,2345,8,1963,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0.8371002132196163,6,12275,8828,5954,2046,1471,992,612,472,466,102,88,1,1,2,4,RideOn,6334,2352,1629,207,369,1854,508,857,546,201,80,0.1568877551020408,0.7882653061224489,0.21598639455782312,0.2571834543732239,0.03268077044521629,1,0,1,0
1400000US24031703214,0.69536918214,482,2612,482,2612,338,2461,482,2612,334,2457,0,0,0,0,113,1272,6,420,0,0,2,2,0,0,0.70124481327800825,0.9421898928024502,1,1,0.6929460580912863,0.9406584992343032,1,1,0,0,0,0,0,0,0.004149377593360996,7.656967840735069e-4,0,0,0.23443983402489627,0.4869831546707504,0.012448132780082987,0.16079632465543645,6,11731,8241,5574,1955,1374,929,578,413,407,96,88,1,1,2,4,RideOn,7219,2525,2154,1062,480,1911,660,978,401,283,21,0.1900990099009901,0.7568316831683168,0.2613861386138614,0.298379276908159,0.14711178833633468,1,0,1,0
1400000US24031703215,0.543864264439,625,1144,625,1144,625,1144,625,1144,625,1144,0,0,0,0,8,499,3,216,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0128,0.4361888111888112,0.0048,0.1888111888111888,5,9417,6534,4438,1883,1307,888,484,343,337,97,82,1,1,2,3,RideOn,3266,1013,749,380,131,624,277,280,168,148,64,0.12931885488647582,0.6159921026653504,0.2734452122408687,0.22933251684017147,0.11635027556644213,1,0,1,0
1400000US24031703216,0.518621970867,199,2041,199,2041,131,1423,199,2041,137,1481,0,0,0,0,153,1460,93,915,0,0,7,66,0,0,0.6582914572864321,0.6972072513473787,1,1,0.6884422110552764,0.72562469377756,1,1,0,0,0,0,0,0,0.035175879396984924,0.03233708966193043,0,0,0.7688442211055276,0.7153356197942186,0.46733668341708545,0.4483096521313082,6,12275,8828,5954,2046,1471,992,612,472,466,102,88,1,1,2,4,RideOn,3746,2290,221,2202,280,877,175,450,91,93,0,0.1222707423580786,0.3829694323144105,0.07641921397379912,0.0589962626801922,0.5878270154831821,1,0,1,0
1400000US24031703218,0.237967404052,5,1161,5,1161,5,1161,5,1161,5,1161,0,0,0,0,5,1161,5,1161,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,7928,5717,3815,1982,1429,954,402,289,283,100,62,1,1,2,2,RideOn,1962,1477,15,1765,206,389,13,183,0,0,0,0.13947190250507785,0.26337169939065674,0.008801624915368992,0.00764525993883792,0.8995922528032619,1,0,1,0
1400000US24031703219,0.379054576301,19,1057,19,1057,17,550,19,1057,17,550,0,0,0,0,3,343,0,0,0,0,0,0,0,0,0.8947368421052632,0.5203405865657521,1,1,0.8947368421052632,0.5203405865657521,1,1,0,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.32450331125827814,0,0,1,170,0,0,170,0,0,26,0,0,26,26,0,0,0,1,RideOn,3174,2258,0,2907,281,754,29,457,16,12,0,0.12444641275465013,0.33392382639503987,0.012843224092116917,0,0.9158790170132325,0,0,0,0
1400000US24031703220,0.858095026747,918,1850,918,1850,918,1850,918,1850,918,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3973,2524,1759,1324,841,586,202,124,124,67,82,1,1,0,3,RideOn,4786,1769,522,981,295,897,192,264,212,138,0,0.16676088185415489,0.5070661390616167,0.10853589598643301,0.10906811533639783,0.20497283744254075,0,0,0,0
1400000US24031703221,1.27175649162,1401,1639,1133,1371,976,1213,1137,1375,985,1222,268,268,264,264,0,0,0,0,5,5,9,9,0,0,0.6966452533904354,0.7400854179377669,0.8087080656673804,0.8364856619890177,0.7030692362598144,0.7455765710799268,0.8115631691648822,0.8389261744966443,0.19129193433261957,0.1635143380109823,0.18843683083511778,0.1610738255033557,0.0035688793718772305,0.003050640634533252,0.006423982869379015,0.005491153142159854,0,0,0,0,0,0,2,2484,1707,1136,1242,854,568,120,70,70,60,60,1,1,0,2,RideOn,5095,1664,714,771,67,793,312,256,426,149,18,0.04026442307692308,0.4765625,0.1875,0.14013738959764474,0.15132482826300295,0,0,0,0
1400000US24031703222,0.628478373511,874,1709,874,1709,847,1682,874,1709,869,1704,0,0,0,0,839,1674,501,1336,0,0,22,22,0,0,0.9691075514874142,0.9842012873025161,1,1,0.994279176201373,0.9970743124634289,1,1,0,0,0,0,0,0,0.02517162471395881,0.012873025160912814,0,0,0.959954233409611,0.9795201872440024,0.5732265446224256,0.7817437097717964,8,17374,10843,7247,2172,1355,906,726,483,473,91,80,1,1,4,4,RideOn,4357,1496,1205,427,89,887,268,413,279,180,13,0.05949197860962567,0.5929144385026738,0.17914438502673796,0.2765664448014689,0.09800321322010558,2,0,1,0
1400000US24031703223,1.81301760891,2128,2131,2119,2122,1314,1316,2128,2131,1672,1674,9,9,0,0,107,107,0,0,9,9,359,359,0,0,0.6174812030075187,0.6175504458000939,0.9957706766917294,0.995776630689817,0.7857142857142857,0.7855466916940403,1,1,0.0042293233082706765,0.004223369310183012,0,0,0.0042293233082706765,0.004223369310183012,0.168703007518797,0.16846550915063352,0,0,0.050281954887218046,0.05021116846550915,0,0,5,4279,2524,1759,856,505,352,250,124,124,50,30,1,1,0,5,RideOn,6828,1956,1709,1042,18,1000,148,129,599,71,18,0.009202453987730062,0.5112474437627812,0.07566462167689161,0.2502929115407147,0.15260691271236088,0,0,0,0
1400000US24031703301,0.580223723353,1354,1355,1354,1355,1318,1319,1354,1355,1331,1332,0,0,0,0,801,802,492,492,0,0,14,14,0,0,0.9734121122599705,0.9734317343173432,1,1,0.98301329394387,0.9830258302583026,1,1,0,0,0,0,0,0,0.0103397341211226,0.010332103321033211,0,0,0.5915805022156573,0.5918819188191882,0.36336779911373707,0.36309963099631,3,7153,4701,3447,2384,1567,1149,362,266,242,121,94,1,1,0,3,RideOn,5077,1375,1091,606,35,716,132,153,430,65,0,0.025454545454545455,0.5207272727272727,0.096,0.2148906834744928,0.11936182785109317,1,3,1,1
1400000US24031703302,0.647061796441,1187,1187,1187,1187,1162,1162,1187,1187,1168,1168,0,0,0,0,615,615,243,243,0,0,6,6,0,0,0.97893850042123,0.97893850042123,1,1,0.9839932603201348,0.9839932603201348,1,1,0,0,0,0,0,0,0.005054759898904802,0.005054759898904802,0,0,0.5181128896377422,0.5181128896377422,0.2047177759056445,0.2047177759056445,8,15795,11005,7642,1974,1376,955,824,614,584,103,90,1,1,2,6,RideOn,5128,1327,1071,642,9,693,107,151,158,101,0,0.006782215523737754,0.5222305953278071,0.08063300678221552,0.20885335413416536,0.125195007800312,2,1,1,1
