Join_Count,TARGET_FID,JOIN_FID,STATEFP,COUNTYFP,TRACTCE,GEOID,Geography,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,shape_id,route_id,agency_id,route_short_name,route_long,route_desc,route_type,route_url,route_colo,route_text,route_ty_1,Shape_Length,Shape_Area,wkday_departures,sat_departures,sun_departures
1,516,32,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.098633978078836,37037,8831,MCRO,18,18-Silver Spring -Takoma Langley,Rte 18 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,54,43,36
1,516,42,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.094352228761486,37048,8834,MCRO,20,20-Silver Spring-Hillandale,Rte 20 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,95,76,76
1,516,45,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.255466225819135,37061,8840,MCRO,21,21-Silver Spring-Briggs Chaney P&R,Rte 21 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,11,NA,NA
1,516,47,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.1362872637376,37070,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,28,NA,NA
1,516,59,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.055430067534191003,37082,8854,MCRO,28,28-FREE-Silver Spring VanGo Shuttle,Rte 28 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,34,34,NA
1,516,100,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.101743742731925,37138,8869,MCRO,4,4-Silver Spring-Wheaton,Rte 4 Monday-Friday,3,NA,00FF00,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,32,NA,NA
1,516,128,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.150781593739409,37166,8880,MCRO,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,3,NA,FFFF00,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,79,60,56
1,516,223,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.144388449385316,37270,8907,MCRO,8,8-Silver Spring-Wheaton,Rte 8 operates Monday-Saturday,3,NA,800080,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,44,36,36
1,516,231,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.102301087820847,37283,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,NA,00FFFF,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,72,48,44
1,516,256,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458,0,38.997102,-77.0281693,0.173347015346529,37313,8917,MCRO,FLASH,FLASH-Silver Spring-Burtonsville,Rte 501 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.032806339848252,4.2471374874e-5,191,152,152
1,517,8,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.165609460917926,37010,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,138,68,54
1,517,10,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.12555830555467,37012,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,NA,00FFFF,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,90,NA,NA
1,517,110,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.099591386310993,37148,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,NA,800080,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,64,44,44
1,517,155,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.27216138032929,37195,8885,MCRO,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,3,NA,FF4FA7,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,139,117,104
1,517,163,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,82,67,53
1,517,169,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.220805698060176,37209,8889,MCRO,59,59-Rockville-Montgomery Village,Rte 59 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,88,66,66
1,517,176,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,NA,000080,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,78,54,54
1,517,178,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.086936299013355,37220,8893,MCRO,63,63-Rockville-Shady Grove,Rte 63 operates Monday-Friday,3,NA,FF0000,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,51,NA,NA
1,517,184,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.097300110096887,37227,8896,MCRO,66,66-Shady Grove-Traville Transit Ctr,Rte66operate AM-SW-TT-PM-TT-SW,3,NA,8080C0,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,14,NA,NA
1,517,188,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.169683009279693,37231,8897,MCRO,67,67-Shady Grove-Traville Transit Ctr,Rte67operate AM-TT-SW-PM-SW-TT,3,NA,008040,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,15,NA,NA
1,517,196,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.22167591263009,37239,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,NA,408080,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,13,NA,NA
1,517,198,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.260190802506092,37241,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,NA,C83775,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,32,NA,NA
1,517,202,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,NA,8000FF,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,61,48,NA
1,517,212,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.334403591467356,37255,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,NA,804040,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,51,36,NA
1,517,217,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.2418345057781,37263,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,NA,FF8080,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,37,36,NA
1,517,221,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.291519350330314,37267,8906,MCRO,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,3,NA,808000,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,14,NA,NA
1,517,262,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.102497648466023,37325,8920,MCRO,LIME,Lime-Shady Grove-Traville Transit,Rte 122 Operates Monday- Sunday,3,NA,80FF80,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,130,64,64
1,517,264,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659,0,39.1271568,-77.1761624,0.084097283615715,37327,8921,MCRO,PINK,Pink-Shady Grove-Traville Transit,Rte 121 operates Monday-Sunday,3,NA,FF00FF,FFFFFF,Bus,0.068681577240234,2.22363541126e-4,139,52,52
1,518,57,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507,33251,39.0504895,-76.9597374,0.094753833415264,37080,8853,MCRO,27,27-Tech Rd-Hillandale,Rte 27 Monday-Sunday,3,NA,800000,FFFFFF,Bus,0.102309650978367,5.03807473384e-4,70,36,36
1,518,256,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507,33251,39.0504895,-76.9597374,0.173347015346529,37313,8917,MCRO,FLASH,FLASH-Silver Spring-Burtonsville,Rte 501 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.102309650978367,5.03807473384e-4,191,152,152
0,519,-1,24,031,701427,24031701427,1400000US24031701427,7014.27,Census Tract 7014.27,G5020,S,4704346,127958,39.1002506,-76.9157945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172394304477002,5.03212839079e-4,NA,NA,NA
1,520,45,24,031,701424,24031701424,1400000US24031701424,7014.24,Census Tract 7014.24,G5020,S,2204125,2661,39.0651575,-76.9538478,0.255466225819135,37061,8840,MCRO,21,21-Silver Spring-Briggs Chaney P&R,Rte 21 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.073104690979791,2.2966986125e-4,11,NA,NA
1,520,57,24,031,701424,24031701424,1400000US24031701424,7014.24,Census Tract 7014.24,G5020,S,2204125,2661,39.0651575,-76.9538478,0.094753833415264,37080,8853,MCRO,27,27-Tech Rd-Hillandale,Rte 27 Monday-Sunday,3,NA,800000,FFFFFF,Bus,0.073104690979791,2.2966986125e-4,70,36,36
1,520,256,24,031,701424,24031701424,1400000US24031701424,7014.24,Census Tract 7014.24,G5020,S,2204125,2661,39.0651575,-76.9538478,0.173347015346529,37313,8917,MCRO,FLASH,FLASH-Silver Spring-Burtonsville,Rte 501 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.073104690979791,2.2966986125e-4,191,152,152
1,521,55,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643,58073,39.0805511,-77.0382996,0.254025639864379,37078,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.109542378276537,4.8884507077e-4,94,70,70
1,521,69,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643,58073,39.0805511,-77.0382996,0.126010420033832,37106,8861,MCRO,31,31-Wheaton-Glenmont,Rte 31 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.109542378276537,4.8884507077e-4,18,NA,NA
1,521,96,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643,58073,39.0805511,-77.0382996,0.167338741461476,37134,8868,MCRO,39,39-Glenmont-Briggs Chaney P&R,Rte 39 operates Monday-Friday,3,NA,800000,FFFFFF,Bus,0.109542378276537,4.8884507077e-4,30,NA,NA
1,521,126,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643,58073,39.0805511,-77.0382996,0.14777109248253,37164,8879,MCRO,49,49-Rockville-Glenmont,Rte 49 operates Monday-Sunday,3,NA,00009F,FFFFFF,Bus,0.109542378276537,4.8884507077e-4,82,54,54
1,521,132,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643,58073,39.0805511,-77.0382996,0.122041539447758,37170,8881,MCRO,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,3,NA,A6DF7B,FFFFFF,Bus,0.109542378276537,4.8884507077e-4,26,NA,NA
1,522,159,24,031,700617,24031700617,1400000US24031700617,7006.17,Census Tract 7006.17,G5020,S,1127644,692,39.09442,-77.2254127,0.247051074571467,37199,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,NA,FFBD9D,FFFFFF,Bus,0.059122279952919,1.17486836248e-4,79,53,46
1,522,188,24,031,700617,24031700617,1400000US24031700617,7006.17,Census Tract 7006.17,G5020,S,1127644,692,39.09442,-77.2254127,0.169683009279693,37231,8897,MCRO,67,67-Shady Grove-Traville Transit Ctr,Rte67operate AM-TT-SW-PM-SW-TT,3,NA,008040,FFFFFF,Bus,0.059122279952919,1.17486836248e-4,15,NA,NA
1,523,9,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.149940333202641,37011,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,138,68,54
1,523,112,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.104289729673269,37150,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,NA,800080,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,64,44,44
1,523,149,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.166571822812116,37189,8884,MCRO,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,3,NA,FFFF00,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,77,53,48
1,523,188,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.169683009279693,37231,8897,MCRO,67,67-Shady Grove-Traville Transit Ctr,Rte67operate AM-TT-SW-PM-SW-TT,3,NA,008040,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,15,NA,NA
1,523,192,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.333545643065808,37235,8899,MCRO,70,70-Germantown-Bethesda EXPRESS,Rte 70 operates Monday-Friday,3,NA,800080,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,44,NA,NA
1,523,197,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.216078695213927,37240,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,NA,408080,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,13,NA,NA
1,523,200,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.265868228451229,37243,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,NA,C83775,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,32,NA,NA
1,523,202,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,NA,8000FF,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,61,48,NA
1,523,212,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.334403591467356,37255,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,NA,804040,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,51,36,NA
1,523,219,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.234087387952374,37265,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,NA,FF8080,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,37,36,NA
1,523,222,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.293286643661135,37268,8906,MCRO,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,3,NA,808000,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,14,NA,NA
1,523,262,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.102497648466023,37325,8920,MCRO,LIME,Lime-Shady Grove-Traville Transit,Rte 122 Operates Monday- Sunday,3,NA,80FF80,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,130,64,64
1,523,265,24,031,700839,24031700839,1400000US24031700839,7008.39,Census Tract 7008.39,G5020,S,1681043,2069,39.1151984,-77.1998813,0.091105446988293,37328,8921,MCRO,PINK,Pink-Shady Grove-Traville Transit,Rte 121 operates Monday-Sunday,3,NA,FF00FF,FFFFFF,Bus,0.061364147380945,1.7529476402e-4,139,52,52
1,524,149,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.166571822812116,37189,8884,MCRO,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,3,NA,FFFF00,FFFFFF,Bus,0.049368342889225,1.158407297e-4,77,53,48
1,524,159,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.247051074571467,37199,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,NA,FFBD9D,FFFFFF,Bus,0.049368342889225,1.158407297e-4,79,53,46
1,524,186,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.096525768481784,37229,8896,MCRO,66,66-Shady Grove-Traville Transit Ctr,Rte66operate AM-SW-TT-PM-TT-SW,3,NA,8080C0,FFFFFF,Bus,0.049368342889225,1.158407297e-4,14,NA,NA
1,524,188,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.169683009279693,37231,8897,MCRO,67,67-Shady Grove-Traville Transit Ctr,Rte67operate AM-TT-SW-PM-SW-TT,3,NA,008040,FFFFFF,Bus,0.049368342889225,1.158407297e-4,15,NA,NA
1,524,202,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,NA,8000FF,FFFFFF,Bus,0.049368342889225,1.158407297e-4,61,48,NA
1,524,212,24,031,700836,24031700836,1400000US24031700836,7008.36,Census Tract 7008.36,G5020,S,1101265,11101,39.1044461,-77.214609,0.334403591467356,37255,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,NA,804040,FFFFFF,Bus,0.049368342889225,1.158407297e-4,51,36,NA
1,525,10,24,031,700731,24031700731,1400000US24031700731,7007.31,Census Tract 7007.31,G5020,S,1325817,7868,39.1334282,-77.1966015,0.12555830555467,37012,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,NA,00FFFF,FFFFFF,Bus,0.050580135550551,1.38941860969e-4,90,NA,NA
1,525,155,24,031,700731,24031700731,1400000US24031700731,7007.31,Census Tract 7007.31,G5020,S,1325817,7868,39.1334282,-77.1966015,0.27216138032929,37195,8885,MCRO,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,3,NA,FF4FA7,FFFFFF,Bus,0.050580135550551,1.38941860969e-4,139,117,104
1,525,169,24,031,700731,24031700731,1400000US24031700731,7007.31,Census Tract 7007.31,G5020,S,1325817,7868,39.1334282,-77.1966015,0.220805698060176,37209,8889,MCRO,59,59-Rockville-Montgomery Village,Rte 59 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.050580135550551,1.38941860969e-4,88,66,66
1,526,163,24,031,700729,24031700729,1400000US24031700729,7007.29,Census Tract 7007.29,G5020,S,1110389,14017,39.1562354,-77.1726976,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.072486121937826,1.17173657613e-4,82,67,53
1,526,174,24,031,700729,24031700729,1400000US24031700729,7007.29,Census Tract 7007.29,G5020,S,1110389,14017,39.1562354,-77.1726976,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,NA,004000,FFFFFF,Bus,0.072486121937826,1.17173657613e-4,13,NA,NA
1,526,180,24,031,700729,24031700729,1400000US24031700729,7007.29,Census Tract 7007.29,G5020,S,1110389,14017,39.1562354,-77.1726976,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.072486121937826,1.17173657613e-4,73,48,48
1,526,182,24,031,700729,24031700729,1400000US24031700729,7007.29,Census Tract 7007.29,G5020,S,1110389,14017,39.1562354,-77.1726976,0.10592017044089,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,NA,800080,FFFFFF,Bus,0.072486121937826,1.17173657613e-4,11,NA,NA
1,527,17,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.081286230595196,37019,8824,MCRO,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,3,NA,FF80C0,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,76,64,64
1,527,20,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.08772462187506,37024,8826,MCRO,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,20,NA,NA
1,527,22,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.095192214797828,37026,8827,MCRO,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,54,43,NA
1,527,25,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.054071494074115,37029,8828,MCRO,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,142,106,86
1,527,27,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.134836027096504,37031,8829,MCRO,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,104,97,84
1,527,29,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.071187947339251,37033,8830,MCRO,17,17-Silver Spring-Takoma Langley,Rte 17 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,68,53,48
1,527,32,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.098633978078836,37037,8831,MCRO,18,18-Silver Spring -Takoma Langley,Rte 18 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,54,43,36
1,527,35,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.103242435655829,37041,8832,MCRO,19,19-Silver Spring-Northwood,Rte 19 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,9,NA,NA
1,527,42,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.094352228761486,37048,8834,MCRO,20,20-Silver Spring-Hillandale,Rte 20 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,95,76,76
1,527,59,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.055430067534191003,37082,8854,MCRO,28,28-FREE-Silver Spring VanGo Shuttle,Rte 28 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,34,34,NA
1,527,256,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501,0,38.9879974,-77.0247984,0.173347015346529,37313,8917,MCRO,FLASH,FLASH-Silver Spring-Burtonsville,Rte 501 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.037209857189936,3.9871513216e-5,191,152,152
1,528,163,24,031,700725,24031700725,1400000US24031700725,7007.25,Census Tract 7007.25,G5020,S,736637,0,39.1450647,-77.1884889,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.036490171734444,7.6753236701e-5,82,67,53
1,528,176,24,031,700725,24031700725,1400000US24031700725,7007.25,Census Tract 7007.25,G5020,S,736637,0,39.1450647,-77.1884889,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,NA,000080,FFFFFF,Bus,0.036490171734444,7.6753236701e-5,78,54,54
1,529,8,24,031,700313,24031700313,1400000US24031700313,7003.13,Census Tract 7003.13,G5020,S,2797073,1070,39.1946701,-77.2570537,0.165609460917926,37010,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.091800258878284,2.91767526712e-4,138,68,54
